# Threat Intelligence Feed - Mixed Indicators
# Source: Indicators derived from pulses collected via the AlienVault OTX platform
# Format: CSV
# Description:
# This dataset contains threat intelligence indicators observed from various honeypot
# deployments and community threat feeds. Indicators may include IPv4 addresses or
# cryptographic file hashes associated with suspicious or malicious activity.
# Column : indicator,type,valid_from,name

# Data Source Platform:
# AlienVault Open Threat Exchange (OTX)

# Feed Context:
# The data originates from multiple honeypot sensors and threat intelligence pulses,
# including SSH brute-force monitoring and honeypot frameworks such as Cowrie,
# Honeytrap, CiscoASA honeypot logs, Dionaea, ConPot, Heralding, Tanner, and others.

0b50348401369edee8257807320c0c399de99b3120a31f0f5f68a161899967f9,SHA-256,2026-02-18 00:31:27,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Adbhoney"
120.203.254.170,ip-dst,2026-02-18 03:46:04,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Adbhoney"
85.11.183.27,ipv4-addr,2026-02-18 07:46:01,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Adbhoney"
72.180.173.68,ipv4-addr,2026-02-17 18:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Ciscoasa"
24.88.194.103,ipv4-addr,2026-02-17 18:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Ciscoasa"
107.192.3.69,ipv4-addr,2026-02-17 18:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Ciscoasa"
98.247.62.170,ipv4-addr,2026-02-17 18:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Ciscoasa"
24.21.227.207,ipv4-addr,2026-02-17 18:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Ciscoasa"
38.147.59.26,ipv4-addr,2026-02-17 18:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Ciscoasa"
96.242.120.27,ipv4-addr,2026-02-17 18:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Ciscoasa"
73.117.158.195,ipv4-addr,2026-02-17 18:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Ciscoasa"
47.146.92.48,ipv4-addr,2026-02-17 18:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Ciscoasa"
107.200.205.173,ipv4-addr,2026-02-17 18:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Ciscoasa"
68.21.236.87,ipv4-addr,2026-02-17 18:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Ciscoasa"
68.204.253.57,ipv4-addr,2026-02-17 18:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Ciscoasa"
65.188.142.5,ipv4-addr,2026-02-17 18:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Ciscoasa"
107.139.240.97,ipv4-addr,2026-02-17 18:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Ciscoasa"
98.236.66.86,ipv4-addr,2026-02-17 18:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Ciscoasa"
69.247.150.209,ipv4-addr,2026-02-17 18:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Ciscoasa"
104.247.150.78,ipv4-addr,2026-02-17 18:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Ciscoasa"
76.174.102.116,ipv4-addr,2026-02-17 18:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Ciscoasa"
67.63.74.162,ipv4-addr,2026-02-17 18:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Ciscoasa"
99.107.118.60,ipv4-addr,2026-02-17 18:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Ciscoasa"
73.175.90.103,ipv4-addr,2026-02-17 18:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Ciscoasa"
207.172.239.180,ipv4-addr,2026-02-17 18:15:42,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Ciscoasa"
167.172.20.172,ipv4-addr,2026-02-17 18:15:32,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
116.172.200.215,ipv4-addr,2026-02-17 18:15:32,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
64.226.65.160,ipv4-addr,2026-02-17 19:00:26,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
27.47.25.137,ipv4-addr,2026-02-17 19:15:28,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
36.106.166.242,ipv4-addr,2026-01-19 22:30:42,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - January 2026 - Honeytrap"
117.14.113.155,ipv4-addr,2026-02-17 19:30:48,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
124.133.209.95,ipv4-addr,2026-02-17 19:45:32,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
220.167.232.120,ipv4-addr,2026-02-18 01:00:43,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
119.164.97.136,ipv4-addr,2026-02-17 20:00:38,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
165.22.11.50,ipv4-addr,2026-02-17 20:30:35,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
220.167.232.196,ip-dst,2026-02-17 21:15:23,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
62.210.198.124,ipv4-addr,2026-02-17 21:30:31,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
182.119.228.27,ipv4-addr,2026-02-17 21:45:30,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
123.160.232.72,ipv4-addr,2026-02-17 23:00:59,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
116.178.130.166,ipv4-addr,2026-02-17 23:45:28,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
85.11.182.27,ipv4-addr,2026-02-18 01:30:59,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - H0neytr4p"
110.90.224.188,ipv4-addr,2026-02-18 01:00:43,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
167.99.39.66,ipv4-addr,2026-02-18 11:23:35,"OTX feed=Collection: subscription, pulse_name=SSH Brute-Force Honeypot Live"
171.120.24.105,ipv4-addr,2026-02-18 01:00:43,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
221.13.86.68,ipv4-addr,2026-02-18 01:15:28,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
180.95.238.111,ipv4-addr,2026-02-18 01:30:50,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
218.68.218.114,ipv4-addr,2026-02-18 01:45:33,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
222.94.32.29,ipv4-addr,2026-02-18 02:00:16,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
222.176.200.222,ipv4-addr,2026-02-18 02:15:17,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
59.52.103.137,ipv4-addr,2026-02-18 02:30:18,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
114.97.191.243,ipv4-addr,2026-02-18 02:30:18,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
116.172.249.210,ipv4-addr,2026-02-18 02:30:18,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
138.197.131.7,ip-dst,2026-02-18 03:00:42,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - H0neytr4p"
123.178.210.196,ipv4-addr,2026-02-18 06:45:30,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
117.215.118.156,ipv4-addr,2026-02-17 20:39:04,"OTX feed=Collection: subscription, pulse_name=SSH Brute-Force Honeypot Live"
142.93.60.198,ipv4-addr,2026-02-18 03:15:21,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
124.90.9.59,ipv4-addr,2026-02-18 03:30:27,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
110.177.183.26,ipv4-addr,2026-02-18 03:46:01,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
60.16.211.79,ipv4-addr,2026-02-18 04:00:33,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
165.22.95.230,ipv4-addr,2026-02-18 04:00:33,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
123.160.174.116,ipv4-addr,2026-02-18 04:00:33,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
164.92.67.78,ipv4-addr,2026-02-18 04:00:33,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
117.15.91.14,ipv4-addr,2026-02-18 09:00:20,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
157.15.59.104,ipv4-addr,2026-02-17 22:00:30,"OTX feed=Collection: subscription, pulse_name=SSH Brute-Force Honeypot Live"
112.94.189.170,ipv4-addr,2026-02-18 04:15:20,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
171.120.157.72,ipv4-addr,2026-02-18 04:15:20,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
106.117.117.102,ipv4-addr,2026-02-18 04:30:27,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
36.106.166.143,ipv4-addr,2026-02-18 04:30:27,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
58.243.47.93,ipv4-addr,2026-01-20 00:45:19,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - January 2026 - Honeytrap"
180.95.238.168,ipv4-addr,2026-02-18 04:45:17,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
18.97.26.113,ipv4-addr,2026-02-18 05:00:19,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
116.172.248.64,ipv4-addr,2026-02-18 05:15:31,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
123.158.50.212,ipv4-addr,2026-02-18 09:15:19,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
169.0.142.154,ipv4-addr,2026-02-17 21:45:45,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
182.119.224.216,ipv4-addr,2026-02-18 05:30:24,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
171.12.10.149,ipv4-addr,2026-02-18 05:30:24,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
43.248.109.184,ip-dst,2026-02-18 05:30:24,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
123.145.25.59,ipv4-addr,2026-02-18 05:30:24,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
112.122.237.234,ipv4-addr,2026-02-18 05:30:24,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
110.90.224.13,ipv4-addr,2026-02-18 05:45:30,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
147.182.167.224,ipv4-addr,2026-02-18 06:00:32,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
120.39.48.133,ipv4-addr,2026-02-18 06:00:32,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
36.106.166.160,ipv4-addr,2026-02-18 06:15:19,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
182.119.224.166,ipv4-addr,2026-02-18 06:30:24,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
153.0.120.35,ipv4-addr,2026-02-18 06:30:24,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
192.81.215.164,ipv4-addr,2026-02-17 22:47:28,"OTX feed=Collection: subscription, pulse_name=SSH Brute-Force Honeypot Live"
118.212.122.224,ipv4-addr,2026-02-18 06:45:30,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
45.174.242.246,ip-dst,2026-02-18 07:00:32,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
175.19.74.202,ipv4-addr,2026-02-18 07:00:20,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
104.236.223.192,ipv4-addr,2026-02-18 07:15:30,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
59.173.111.198,ipv4-addr,2026-02-18 07:30:24,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
1.83.125.106,ipv4-addr,2026-02-18 08:00:21,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
112.122.237.189,ipv4-addr,2026-02-18 08:30:30,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
153.0.126.170,ipv4-addr,2026-02-18 08:45:28,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
117.13.174.100,ipv4-addr,2026-02-18 09:45:30,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
101.249.62.179,ipv4-addr,2026-02-18 10:00:16,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
111.162.147.220,ipv4-addr,2026-02-18 10:00:16,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
123.14.122.156,ipv4-addr,2026-02-18 10:30:38,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
220.167.232.117,ipv4-addr,2026-02-18 10:30:38,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
14.135.74.57,ipv4-addr,2026-01-24 08:30:46,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - January 2026 - Honeytrap"
123.14.124.18,ipv4-addr,2026-02-18 10:45:28,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
182.119.230.142,ipv4-addr,2026-02-18 10:45:28,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
163.5.138.152,ipv4-addr,2026-02-18 11:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
163.5.138.170,ipv4-addr,2026-02-18 11:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
1.83.125.247,ipv4-addr,2026-02-18 11:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
273fe583666609e092b2e5a396765619fe8ed5d958021d650662b984231a58a5,SHA-256,2026-02-17 21:45:45,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
163.5.138.28,ipv4-addr,2026-02-18 11:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
163.5.138.110,ipv4-addr,2026-02-18 11:00:34,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
223.199.175.150,ipv4-addr,2026-01-22 18:00:42,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - January 2026 - Honeytrap"
123.145.31.147,ipv4-addr,2026-02-18 11:30:26,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
182.88.190.63,ipv4-addr,2026-01-19 14:15:25,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - January 2026 - Honeytrap"
223.199.161.173,ipv4-addr,2026-02-18 12:00:23,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Honeytrap"
36.55.157.79,ipv4-addr,2026-02-17 18:15:12,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
153.198.151.114,ipv4-addr,2026-02-17 18:45:11,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
f9addf65d419ca8e4a269ac84e60f7ae974085470f3ad95bf20c1479a1ea3aa6,SHA-256,2026-02-17 19:15:10,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
189.89.250.75,ipv4-addr,2026-02-17 19:45:10,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
57a7b351cec66d9453deb75d5e60e6ae9f73d91ef2106316a623858143e79fd5,SHA-256,2026-02-17 20:00:15,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
1494e19ab97cb551f64958cbc77254435d4cefbdf678391760d2411f136fffff,SHA-256,2026-02-17 21:45:45,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
54a105584b2addb58cc4539083f43fd70e4568ac5594d37f6c8240e854e0d498,SHA-256,2026-02-17 21:45:45,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
e248b1648df2bd4b631744405741a46eb90d4350626cd1a20ff55f05aaee3c54,SHA-256,2026-02-17 22:15:53,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
9071dbaf12106093bbe426cfb25af2f5bfbcfe5fe1c0314217201789320fde88,SHA-256,2026-02-17 22:15:53,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
809bce5c2d9d93f141c41e38d6a26870ca85e8193c6bf12df82fc62db7322617,SHA-256,2026-02-17 22:30:46,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
103.179.40.86,ipv4-addr,2026-02-17 23:15:21,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
60.36.143.189,ipv4-addr,2026-02-17 23:45:47,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
c27d2bfbb122d21288c27639f4b93d64455ab510d172d6b766e0018f099dea71,SHA-256,2026-02-18 00:15:45,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
178.62.234.231,ip-dst,2026-02-18 01:00:28,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
bf06f0e4d37a1a0ac67e9b5b5c5b92f779b54149df28056e686d210283a6dd04,SHA-256,2026-02-18 01:15:42,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
ee0d0c8f91b4cbbeee8819318207998a678c357af7685b3ccd1cb5d5592c623a,SHA-256,2026-02-18 01:15:42,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
222.116.66.148,ip-dst,2026-02-18 02:45:33,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
27.47.25.79,ipv4-addr,2026-02-18 03:15:32,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
a38fbd925c4818c92f61a244e5565d812b36d9e8927cca98fdc4fca3c681ec76,SHA-256,2026-02-18 03:15:32,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
938be4af757de6f0e26ea15ce337b6c9309c091fc3e39ab48fb791c9ba4ab65a,SHA-256,2026-02-18 03:30:51,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
9c077958f079fbd2f8e6bd799457320417622f5b6bb56a1b6a4ab64ca2a6d860,SHA-256,2026-02-18 03:30:51,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
dfa20ef2ad5b3f71679cac670ecad2f75c8b91e3a8fcc7535af5f5b6752b78ed,SHA-256,2026-02-18 03:45:13,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
aa08ef51295d03597f54b22a196409a7ecf11bf5664632cfcca1eb0df4bdf712,SHA-256,2026-02-18 03:45:13,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
f56daf361573b9b664d6273da4e4b180805d452884f6d8380c3eeacf179a4ad2,SHA-256,2026-02-18 03:45:13,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
a9f2cd679d0d2e083d1afc8b493f30646eabdf281fddf258cc65ada6fbab02cb,SHA-256,2026-02-18 03:45:13,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
20704a84ae661dfcef66bfbefa4fb44f257f4421487236279c621d132b5cc1c6,SHA-256,2026-02-18 03:45:13,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
1a4025c81108ff34baf981abccc5824024712ba67edfac3b95e67f4c0e222694,SHA-256,2026-02-18 04:00:13,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
ade628d5977b3e357b1a3164246684a5fb47361646b78e5d95fe96c7b1a4a6cc,SHA-256,2026-02-18 04:00:13,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
1f773c36048f479e0f56528866c949060e534dea41c0ae29ee1c238668010718,SHA-256,2026-02-18 04:45:27,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
00d73c7d5aecb9a941bde6b8b584bf6ae2e679d9f6fc0f381da3b32637ebe7a5,SHA-256,2026-02-18 05:15:11,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
7f282d943e65359c8a50b6461820f1f70190405d694d7d3e9f8da9b4f20aeec0,SHA-256,2026-02-18 06:45:12,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
cb832dc2c22d0667e106bf5978ff9f0dc0573ca088653d7aa11f302b99296a13,SHA-256,2026-02-18 06:45:12,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
9e12dee2de165d8e0fa54f81064a80eb77c08ad9fe9033d79049e1c114097f54,SHA-256,2026-02-18 07:45:12,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
124.82.224.209,ipv4-addr,2026-02-18 07:45:12,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
44d5d0c0c9af621cb8c448fb4f2fed7001652c8addd861bf50cd7f1c0c039f1a,SHA-256,2026-02-18 08:00:47,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
4e9ae8eca9265ab68f8c875c19f2a4fe9053ae31c6e8fb2759ac526e33958365,SHA-256,2026-02-18 08:00:47,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
de50664c988aa085e4a26876fb5fd9f386384dd511c57d581b765bf236b25970,SHA-256,2026-02-18 09:15:37,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
57bef66783083aa5463c147c902a4903563ab60bc6f93ef837b65e21ba26d045,SHA-256,2026-02-18 09:30:51,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
23f675d6ef6fac54b5e2c62a6387616cdbe4431a0bc6ea80c6cd284bdd1f664e,SHA-256,2026-02-18 09:30:51,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
bb50fe61d413d342be1d97871d5a8a22bcd7a6a1e5b3aeba6615ba2b3295af31,SHA-256,2026-02-18 09:30:51,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
92.222.116.138,ipv4-addr,2026-02-18 09:30:51,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
e46542168fb1cb83ab28e32fecb96a19774341eb388cec812a6913cd6b6052b2,SHA-256,2026-02-18 09:30:51,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
4fbef7c87aa30a562cad0fb22c69883de8f512a90eeb0dcb2cdee7237520e038,SHA-256,2026-02-18 09:30:51,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
89bbd319571631f2eebd77c6d6a8ee1e7d34178834e31954e3bc6e820c8b2549,SHA-256,2026-02-18 09:30:51,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
0d2fae65d533d68094d0ab5a7dc4932a052578823c915cf15c291b66c4c83dfc,SHA-256,2026-02-18 09:30:51,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
54a592cc37c1f6929984bd84a34954a8ed2460ed0adcd17d12cf499792bc4a0f,SHA-256,2026-02-18 09:30:51,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
7c497ed8a8ef02cf40a2fc5779e8aff9a669a8707bb5c63f859c386aef9019e8,SHA-256,2026-02-18 09:45:11,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
0fea30170a11c9ffbc0a876b6b4a39a5284a10a3fc2cae414b68576853c7d4d8,SHA-256,2026-02-18 09:45:11,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
3cbe3da08e54b3922b348d9c1954e5aa4c20374a904b9ddc2fa3b3c1671761f6,SHA-256,2026-02-18 09:45:11,"OTX feed=Collection: subscription, pulse_name=LCIA HoneyNet Data - February 2026 - Cowrie"
